Fri Sep 24 2021 05:47:51 GMT-0400 (Eastern Daylight Time) - Run Time: 3507ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: 2006 GTA zone of destination - gta06_dest
Table: Trip purpose of destination - purp_dest


Filters:
Trip purpose of destination - purp_dest In W, 
and
Regional municipality of household - region_hhld In 5, 6, 11, 

Trip 2016
ROW : gta06_orig
COLUMN : gta06_dest

TABLE    : purp_dest (Work)

  gta06_orig  gta06_dest      total
        5163        5198        127
        5164          50         56
        5164         391         54
        5164        3701         47
        5164        4003         54
        5164        4022         71
        5164        4023         61
        5164        4029         19
        5164        4035         71
        5164        4063         41
        5164        4077        159
        5164        4082         38
        5164        4084         54
        5164        5078         31
        5164        5087         72
        5164        5098         61
        5164        5107         50
        5164        5115         16
        5164        5118         67
        5164        5126         66
        5164        5145        256
        5164        5148         52
        5164        5150         47
        5164        5155         23
        5164        5159          9
        5164        5163         23
        5164        5166         72
        5164        5170         53
        5164        5172        245
        5164        5173         62
        5164        5184         53
        5164        5186         54
        5164        5188         40
        5164        5190         50
        5164        5193         53
        5164        5194         57
        5164        5198         57
        5164        5199        133
        5164        5202        120
        5164        5203         29
        5164        5210         16
        5164        8936         54
        5165          59         43
        5165        3355         55
        5165        3357         49
        5165        3618         39
        5165        4057         99
        5165        4069         43
        5165        4139         67
        5165        5023        163
        5165        5084         66
        5165        5135         43
        5165        5145         99
        5165        5147         40
        5165        5164         23
        5165        5181         32
        5165        5188         40
        5165        5194        150
        5165        5197        163
        5165        5198         52
        5166        3823         41
        5166        4068         97
        5166        4078         48
        5166        4088         48
        5166        5043         43
        5166        5065         57
        5166        5087         94
        5166        5088         54
        5166        5089         57
        5166        5105          8
        5166        5112         50
        5166        5135         33
        5166        5147         48
        5166        5150         51
        5166        5165          6
        5166        5166         59
        5166        5175        108
        5166        5184          6
        5166        5191         41
        5166        5193        154
        5166        5197         50
        5166        5198        413
        5166        5205         51
        5166        5207         51
        5166        5216         44
        5166        5229         45
        5166        5250         45
        5166        5251         76
        5166        7376         51
        5167          49         12
        5167          59         12
        5167          65         20
        5167        2066         52
        5167        3662         33
        5167        4008         26
        5167        5036         24
        5167        5087         12
        5167        5089         23
        5167        5126         23
        5167        5145         25
        5167        5159        160
        5167        5167         67
        5167        5172         20
        5167        5190        114
        5167        5198         75
        5167        5199         24
        5167        5238         19
        5168          56         23
        5168        5121         26
        5168        5139         89
        5168        5140        113
        5168        5159         91
        5168        5172        116
        5168        5182         53
        5168        5184         92
        5168        5186         80
        5168        5191        143
        5168        5192         34
        5168        5193         18
        5168        5194        105
        5168        5198         53
        5168        5199         41
        5168        5201         40
        5170        2246         32
        5170        3649         72
        5170        4037         60
        5170        4056        102
        5170        4057         70
        5170        4059         32
        5170        4078         31
        5170        5039         25
        5170        5065         22
        5170        5075        111
        5170        5126        111
        5170        5135         65
        5170        5155         11
        5170        5172         74
        5170        5178         19
        5170        5182         27
        5170        5185         27
        5170        5188         66
        5170        5198         32
        5170        5251         27
        5170        7001         27
        5170        8057         31
        5170        8950         17
        5171          65         23
        5171        3680         19
        5171        4024         34
        5171        4038         41
        5171        4041         70
        5171        4059         24
        5171        4069         48
        5171        4076         46
        5171        4077         23
        5171        5112         70
        5171        5122         34
        5171        5139         29
        5171        5150         62
        5171        5171         24
        5171        5172         58
        5171        5175         46
        5171        5185         23
        5171        5193        111
        5171        5198         29
        5171        7319         46
        5172          25         39
        5172          65         32
        5172          77         48
        5172         350         67
        5172        3363        134
        5172        3662         25
        5172        3702         45
        5172        4003         32
        5172        4078          9
        5172        4081         48
        5172        4090         56
        5172        4185         32
        5172        5036         30
        5172        5038         58
        5172        5087         21
        5172        5088         39
        5172        5115         56
        5172        5126         56
        5172        5175         74
        5172        5176         42
        5172        5188         32
        5172        5190         67
        5172        5194         58
        5172        5197         43
        5172        5198        237
        5172        9068         30
        5173         292         34
        5173        3710         48
        5173        5185         68
        5173        5195         29
        5173        5200         65
        5174          42         21
        5174        3835         17
        5174        4056         17
        5174        4077         40
        5174        4079         96
        5174        4082         32
        5174        5046         47
        5174        5066         19
        5174        5104         36
        5174        5128         17
        5174        5147         19
        5174        5158         41
        5174        5175         68
        5174        5184         80
        5174        5190         18
        5174        5193         24
        5174        5194         21
        5174        5195        144
        5174        5198        121
        5174        5201         63
        5174        6117         18
        5175          55         14
        5175         323         34
        5175        4030         22
        5175        4061         42
        5175        5005         23
        5175        5087         21
        5175        5089         28
        5175        5092         30
        5175        5108         40
        5175        5175         10
        5175        5190         40
        5175        5191         20
        5175        5192         84
        5175        5198        107
        5175        5199         21
        5175        5234         36
        5176          66         23
        5176         211         20
        5176         300         66
        5176        3605         20
        5176        3626         73
        5176        4024        118
        5176        4069         66
        5176        4082         22
        5176        5107         97
        5176        5114         22
        5176        5136         97
        5176        5162         55
        5176        5175         22
        5176        5180         73
        5176        5186         97
        5176        5197         22
        5176        5210         41
        5177        3854         55
        5177        4068         41
        5177        4085        102
        5177        5036         26
        5177        5098         26
        5177        5125         55
        5177        5148         12
        5177        5159         13
        5177        5163         28
        5177        5177         46
        5177        5226         14
        5177        6197         19
        5177        7303          7
        5177        7500         20
        5177        8121         24
        5177        8953         14
        5177        9065         19
        5178          35         38
        5178          36         23
        5178        3495         37
        5178        4002         24
        5178        4062         23
        5178        4069         17
        5178        5036         23
        5178        5087         39
        5178        5119         34
        5178        5135         79
        5178        5172         15
        5178        5175         22
        5178        5184         79
        5178        5185         56
        5178        5193         47
        5178        5198         17
        5178        5248         34
        5178        5252         45
        5179          45         17
        5179        3609         45
        5179        4051         23
        5179        4068         25
        5179        4071         33
        5179        4077         26
        5179        4078         47
        5179        4084         47
        5179        4117         24
        5179        4133         47
        5179        5039         40
        5179        5053         33
        5179        5094         24
        5179        5099         33
        5179        5111         40
        5179        5159         31
        5179        5172        143
        5179        5187         28
        5179        5188         31
        5179        5190         18
        5179        5192         45
        5179        5193        147
        5179        5194        106
        5179        5198         53
        5179        5199         95
        5179        5210         72
        5179        7104         52
        5179        8915         58
        5180          55         17
        5180         266         49
        5180        2003         24
        5180        3605         44
        5180        3639         24
        5180        3825         40
        5180        4025         24
        5180        4059         42
        5180        4063         25
        5180        4074         28
        5180        4077         44
        5180        4078         44
        5180        4081         25
        5180        4082         32
        5180        4189         29
        5180        5043         27
        5180        5052         27
        5180        5065         41
        5180        5073         38
        5180        5126         22
        5180        5132         45
        5180        5151         20
        5180        5171         11
        5180        5184         42
        5180        5187         28
        5180        5193         78
        5180        5198         86
        5180        5199         41
        5180        5234         23
        5180        6005         20
        5180        7130         26
        5180        8909         42
        5180        9065         30
        5180        9998         44
        5181          62         23
        5181          67         17
        5181         204         17
        5181        3621         71
        5181        3659         48
        5181        4014        122
        5181        4018         18
        5181        4077         30
        5181        4078         66
        5181        4082         53
        5181        5013         30
        5181        5056         76
        5181        5079         16
        5181        5096         22
        5181        5125         14
        5181        5145         30
        5181        5155         98
        5181        5171         30
        5181        5172         38
        5181        5181        167
        5181        5183         99
        5181        5193         71
        5181        5201         98
        5182         307         18
        5182        3328         53
        5182        4022         32
        5182        4052         30
        5182        4078         59
        5182        5044         53
        5182        5099         31
        5182        5105         26
        5182        5119         18
        5182        5150         47
        5182        5173         47
        5182        5182         29
        5182        5197         30
        5182        5201         22
        5182        5206         51
        5182        5238         53
        5182        8920         81
        5183         169         65
        5183        4014         46
        5183        4056         14
        5183        4075         17
        5183        4081         38
        5183        5088         36
        5183        5091         92
        5183        5148         88
        5183        5182         52
        5183        5187         46
        5183        5188         55
        5183        5195         14
        5183        5206         23
        5183        5241         55
        5183        5246         59
        5183        5250         31
        5184        4068         57
        5184        5155         49
        5184        5193         45
        5184        5198         59
        5185        5185         29
        5185        5232         27
        5186          69          8
        5186          72          8
        5186        4007         31
        5186        4040         50
        5186        4085         31
        5186        5184         76
        5186        5186         21
        5186        5190         39
        5186        5193         31
        5186        5198        153
        5186        5250         42
        5186        6015        127
        5186        8909          8
        5186        9068         27
        5187          36         21
        5187          55         21
        5187        3710         25
        5187        4002        179
        5187        4051         90
        5187        4054         35
        5187        5091         26
        5187        5125         21
        5187        5128         51
        5187        5145         90
        5187        5159         20
        5187        5185         64
        5187        5193         85
        5187        5194         49
        5187        5195         57
        5187        5198        194
        5188          38         23
        5188         184         28
        5188        3332         49
        5188        3621         55
        5188        4037         41
        5188        4063         91
        5188        4069         64
        5188        5136         28
        5188        5193         83
        5188        5203         17
        5188        6139         18
        5190        4003         67
        5191          77         59
        5191        1329         17
        5191        2097         75
        5191        4063         33
        5191        4069         44
        5191        4082         44
        5191        5036         28
        5191        5104         56
        5191        5137         56
        5191        5153         20
        5191        5168         17
        5191        5172         77
        5191        5181         23
        5191        5184         23
        5191        5193         78
        5191        5198        128
        5191        5203         12
        5191        6135         33
        5191        8950         23
        5192          60         16
        5192        3633         10
        5192        3701         51
        5192        4068         51
        5192        4077         36
        5192        4189         55
        5192        5050         23
        5192        5056         23
        5192        5066         94
        5192        5097         28
        5192        5126        128
        5192        5139         70
        5192        5182         45
        5192        5184         53
        5192        5186         64
        5192        5188         33
        5192        5192         13
        5192        5193         15
        5192        5198         84
        5192        5200         15
        5192        5201         33
        5192        5203         33
        5192        5214         45
        5192        5252         23
        5193        5144         14
        5193        5166         38
        5193        5200         55
        5194          53         45
        5194         299         30
        5194        2096         38
        5194        3816         34
        5194        4002         38
        5194        4080         70
        5194        4105         40
        5194        5118         18
        5194        5121         40
        5194        5151         16
        5194        5157         11
        5194        5162         68
        5194        5188         53
        5194        5190          9
        5194        5191         46
        5194        5194         47
        5194        5198         82
        5194        5200         16
        5194        5210        173
        5194        6163         18
        5195        3721         39
        5195        4016         28
        5195        4117         34
        5195        5135         39
        5195        5173         52
        5195        5184         65
        5195        5193         39
        5195        5195         20
        5195        5208         36
        5196          59         16
        5196         422         43
        5196         442         45
        5196        2763         38
        5196        3422         34
        5196        4022         35
        5196        5092         34
        5196        5145         19
        5196        5165         31
        5196        5166         31
        5196        5175         14
        5196        5184         47
        5196        5185         24
        5196        5192         75
        5196        5193         26
        5196        5194         36
        5196        5196         45
        5196        5198        236
        5196        5208         45
        5196        8924         36
        5197        5135         21
        5197        5147         27
        5197        5173         30
        5197        5197          8
        5198         175         48
        5198        3620         25
        5198        3851         18
        5198        4022         47
        5198        4063         44
        5198        4077         34
        5198        5050         19
        5198        5075        115
        5198        5091         90
        5198        5112         22
        5198        5132         29
        5198        5140         29
        5198        5159         58
        5198        5168         35
        5198        5170         37
        5198        5194         39
        5198        5198         96
        5198        5199         34
        5198        5202         24
        5198        5203         49
        5198        5232         52
        5198        8143         29
        5199          60        114
        5199        3649         23
        5199        4018         27
        5199        4022         52
        5199        4060         89
        5199        4081         42
        5199        4088         89
        5199        5102         52
        5199        5132         11
        5199        5149         27
        5199        5159         50
        5199        5172         95
        5199        5184         54
        5199        5190        203
        5199        5194         89
        5199        5195         27
        5199        5199         43
        5199        8086         50
        5200          21         21
        5200          51         23
        5200          56         14
        5200         292         20
        5200        4002         24
        5200        4050         34
        5200        4081         86
        5200        4083         31
        5200        5036         35
        5200        5044         18
        5200        5119         22
        5200        5135         13
        5200        5139         23
        5200        5165         30
        5200        5185         14
        5200        5190         34
        5200        5193         18
        5200        5194         35
        5200        5195         30
        5200        5197         22
        5200        5198         29
        5200        5203         40
        5200        5206         17
        5201          56          8
        5201         299         98
        5201        4041         41
        5201        4053         17
        5201        4082          8
        5201        5082         27
        5201        5093         26
        5201        5120         10
        5201        5159        132
        5201        5201         24
        5201        5203          8
        5202          70         26
        5202        4024         14
        5202        4086         82
        5202        5088         18
        5202        5168         22
        5202        5172        341
        5202        5175         26
        5202        5176         23
        5202        5193         30
        5202        5198        272
        5202        5205        172
        5202        5207        158
        5202        5210         26
        5202        5226         54
        5202        5231         19
        5202        5234         38
        5202        5241         19
        5202        5251         36
        5202        7049         19
        5202        7326         14
        5202        8927         31
        5203          77         22
        5203          90         77
        5203         209         15
        5203         299         15
        5203         426         14
        5203        3639         56
        5203        3822         34
        5203        4002         20
        5203        4012         22
        5203        4023         26
        5203        4052         51
        5203        4078         49
        5203        4104         40
        5203        4189         92
        5203        5036         28
        5203        5087         46
        5203        5092         22
        5203        5109         21
        5203        5121         20
        5203        5132         49
        5203        5148         30
        5203        5159         36
        5203        5172         74
        5203        5174         13
        5203        5175         75
        5203        5187         37
        5203        5191         24
        5203        5193         38
        5203        5195         50
        5203        5198        185
        5203        5203         30
        5203        5207         17
        5203        5210         23
        5203        5252         30
        5203        9065         22
        5204         356         11
        5204        2090         21
        5204        2253         65
        5204        5009          8
        5204        5171          8
        5204        5190         11
        5204        5192         90
        5204        5194         21
        5204        5248         10
        5205          55         42
        5205        4023         38
        5205        4030         12
        5205        4040         22
        5205        4054         44
        5205        4074         38
        5205        4078         21
        5205        4082         23
        5205        5013         56
        5205        5036         34
        5205        5088         14
        5205        5103         42
        5205        5108         22
        5205        5137         38
        5205        5159         34
        5205        5162         44
        5205        5187         40
        5205        5193         44
        5205        5198        398
        5205        5199         46
        5205        5205        164
        5205        5206         12
        5205        5207         34
        5205        5229         19
        5205        8955         19
        5206        3702         49
        5206        5014         28
        5206        5073         62
        5206        5136         20
        5206        5153         24
        5206        5161         43
        5206        5193         43
        5206        6023         20
        5207          56         44
        5207          71         44
        5207        3816         47
        5207        3853         30
        5207        4029         71
        5207        4068         19
        5207        4069         29
        5207        4079         44
        5207        4081         22
        5207        4088         88
        5207        4148         31
        5207        5036         25
        5207        5043         35
        5207        5092         24
        5207        5098         62
        5207        5108         26
        5207        5109         23
        5207        5133         25
        5207        5135         27
        5207        5159         17
        5207        5172         43
        5207        5180         79
        5207        5186         31
        5207        5191         23
        5207        5194         77
        5207        5195         38
        5207        5197        235
        5207        5198        195
        5207        5200         27
        5207        5202         63
        5207        5205         56
        5207        5207         27
        5207        5226         40
        5207        5251         17
        5207        6048         22
        5207        6059         44
        5207        6110         30
        5207        7235         22
        5207        8190         22
        5207        8348         26
        5207        8935         24
        5207        9053         35
        5208          52          7
        5208         292         23
        5208        3330         20
        5208        3721         15
        5208        4002         56
        5208        4024         28
        5208        4063         51
        5208        4068         49
        5208        4071         12
        5208        4084         27
        5208        5036        163
        5208        5091         53
        5208        5104         18
        5208        5122         32
        5208        5132         69
        5208        5158         55
        5208        5159         18
        5208        5164         32
        5208        5171         19
        5208        5180         19
        5208        5182         49
        5208        5185         37
        5208        5190         18
        5208        5192         44
        5208        5194         20
        5208        5197        103
        5208        5198        135
        5208        5199         44
        5208        5202         56
        5208        5206        370
        5208        5208         15
        5208        5216         18
        5208        5252         12
        5208        6149         32
        5208        6163         21
        5208        8903        115
        5208        8950         44
        5210        4055         31
        5210        5233         32
        5212          57         11
        5212         122         25
        5212        3705         13
        5212        3717         32
        5212        4004         28
        5212        4010         16
        5212        4022         32
        5212        4042        143
        5212        4064         64
        5212        4069         63
        5212        4078         15
        5212        4080         17
        5212        4081         26
        5212        5020         14
        5212        5058         18
        5212        5065         32
        5212        5091         37
        5212        5155         28
        5212        5157         32
        5212        5172         20
        5212        5197         23
        5212        5210         46
        5212        5252         20
        5212        6163         13
        5212        7388         28
        5213        4042         30
        5213        4068         30
        5214        4052         19
        5214        5135         19
        5214        5226         18
        5215          35         26
        5215         201         86
        5215        4076         23
        5215        5088         55
        5215        5193         23
        5216           6         19
        5216        3434         22
        5216        3639         51
        5216        3710         49
        5216        3878         33
        5216        4022         83
        5216        4083         19
        5216        5038         26
        5216        5043         19
        5216        5058         16
        5216        5128         12
        5216        5142         19
        5216        5177         81
        5216        5197         83
        5216        5198         63
        5216        5203         19
        5216        5219         54
        5216        5224         83
        5216        5233         15
        5216        5234         27
        5216        5248         22
        5216        7193         35
        5216        7318         19
        5216        7344         41
        5216        7348         91
        5216        7352         46
        5216        7355         44
        5216        7375         41
        5216        7413         24
        5216        7426         52
        5216        8083         15
        5216        8094         13
        5216        8191         19
        5216        8907         18
        5216        8960         13
        5219          53         19
        5219          90         32
        5219         171         23
        5219         299         29
        5219        3634         18
        5219        3671         15
        5219        4009         30
        5219        4024         20
        5219        4077         15
        5219        4078         39
        5219        4081         15
        5219        4124         19
        5219        4125         30
        5219        4185         30
        5219        5177         57
        5219        5232         29
        5219        5250         44
        5219        5251         30
        5219        6026         30
        5219        7336         18
        5219        7354         19
        5219        7422         29
        5223          65         17
        5223         360         14
        5223        3330         51
        5223        3671         17
        5223        3709         34
        5223        3834         19
        5223        4012         21
        5223        4078         12
        5223        4085         27
        5223        4091         12
        5223        4116         12
        5223        4188         37
        5223        4191         14
        5223        5069         14
        5223        5153         16
        5223        5177         21
        5223        5185         53
        5223        5202         27
        5223        5216         28
        5223        5224         51
        5223        5232         21
        5223        5234         12
        5223        5235         14
        5223        5248         53
        5223        5250         63
        5223        7193         16
        5223        8057         34
        5223        8086         23
        5224          16         24
        5224          57         13
        5224         360         14
        5224        3364         36
        5224        3865         36
        5224        4069         50
        5224        4082         19
        5224        4088         18
        5224        4095         36
        5224        4186         19
        5224        4189         19
        5224        5172         18
        5224        5177        104
        5224        5197         42
        5224        5224          7
        5224        5232         35
        5224        5233         18
        5224        5234         38
        5224        5250         10
        5224        7141         23
        5224        7353         18
        5224        8057         36
        5224        8317         18
        5224        8902         19
        5225        3707         13
        5225        4052         94
        5225        4053         45
        5225        5193         13
        5225        7384         32
        5225        7389         35
        5225        7421         32
        5226          55         44
        5226          56         29
        5226          60         50
        5226         154         28
        5226         444         49
        5226         465         28
        5226        2003         25
        5226        3618         49
        5226        3701         30
        5226        3721         12
        5226        3829         12
        5226        3854         14
        5226        4003         14
        5226        4014         26
        5226        4022         25
        5226        4024         26
        5226        4059         12
        5226        4060         49
        5226        4080         26
        5226        4082         12
        5226        4083         12
        5226        4094         12
        5226        4126         12
        5226        4192         26
        5226        5036         64
        5226        5088         29
        5226        5159         29
        5226        5184         26
        5226        5201         36
        5226        5224         76
        5226        5226         43
        5226        5229        120
        5226        5231         76
        5226        8205         12
        5226        8913         25
        5227        3497         18
        5227        3721         12
        5227        4008         43
        5227        4024          9
        5227        4060         29
        5227        5197         29
        5227        5226         12
        5227        5250         22
        5227        6197         11
        5227        8023         18
        5228        5096         30
        5228        5235         16
        5229          55         40
        5229          65         45
        5229         393         38
        5229        2085         21
        5229        2088         75
        5229        3509         78
        5229        3631         38
        5229        3634         88
        5229        3670         44
        5229        3848         67
        5229        4022         75
        5229        4052         26
        5229        4056         14
        5229        4059         21
        5229        4060         13
        5229        4062         67
        5229        4069         75
        5229        4078         22
        5229        4084         26
        5229        4089         88
        5229        4148         11
        5229        4188         49
        5229        5114         12
        5229        5139         67
        5229        5145         22
        5229        5185         12
        5229        5226         75
        5229        5231        138
        5229        5233         41
        5229        5251         67
        5229        8336         44
        5229        8950         45
        5230          48         23
        5230          56         32
        5230          65         41
        5230          66         29
        5230          89         43
        5230         179         38
        5230         296         40
        5230         307         16
        5230         393         33
        5230        2096         32
        5230        3356         20
        5230        3509         36
        5230        3613         13
        5230        3627         30
        5230        3705         60
        5230        3709         21
        5230        3816         15
        5230        4008         30
        5230        4016         16
        5230        4041         38
        5230        4053         98
        5230        4057         53
        5230        4059         52
        5230        4061         16
        5230        4064         26
        5230        4068         78
        5230        4078         62
        5230        4081         27
        5230        4086         53
        5230        4088         86
        5230        4089         43
        5230        4091         30
        5230        4127         18
        5230        5051         40
        5230        5110         40
        5230        5145         33
        5230        5197         19
        5230        5231         29
        5230        5232         20
        5230        5233         40
        5230        5234         40
        5230        6043         15
        5230        7147         80
        5230        7318         40
        5230        7319         30
        5230        7478         30
        5230        8310         13
        5230        8908         60
        5231          21         39
        5231          60         27
        5231         207         19
        5231         357         40
        5231        3618         82
        5231        3633         33
        5231        3662         24
        5231        3671         19
        5231        3709         33
        5231        3834         19
        5231        3848         22
        5231        4041         27
        5231        4053         37
        5231        4092         14
        5231        4106         52
        5231        5067         52
        5231        5142         33
        5231        5148         20
        5231        5185         19
        5231        5194         15
        5231        5216         15
        5231        5229         64
        5231        5232         95
        5231        6002         40
        5231        6360         39
        5231        8145         20
        5231        8310         71
        5232          50         25
        5232          54          8
        5232          68         16
        5232         309         23
        5232         533         57
        5232        2062         89
        5232        2082         14
        5232        2111         42
        5232        2254         23
        5232        2271         97
        5232        3333          8
        5232        3612         45
        5232        3639         29
        5232        3699         24
        5232        3700         34
        5232        3721         16
        5232        3824         33
        5232        4009         49
        5232        4022         58
        5232        4024         18
        5232        4029         49
        5232        4037         25
        5232        4039         14
        5232        4042         25
        5232        4053         60
        5232        4056         16
        5232        4059         16
        5232        4060         30
        5232        4068         46
        5232        4069         52
        5232        4076         14
        5232        4079         13
        5232        4081         89
        5232        4082         27
        5232        4083         29
        5232        4089          8
        5232        4090         20
        5232        4092         30
        5232        4119         30
        5232        4122        128
        5232        4137          9
        5232        4185         33
        5232        4189         64
        5232        4190        135
        5232        5023         24
        5232        5087         24
        5232        5088         78
        5232        5135         58
        5232        5159         54
        5232        5172         50
        5232        5175         13
        5232        5184        104
        5232        5193         17
        5232        5194         49
        5232        5195         42
        5232        5196         50
        5232        5197         18
        5232        5198         86
        5232        5205         25
        5232        5210         14
        5232        5216         52
        5232        5226         16
        5232        5231         65
        5232        5232        294
        5232        5233         13
        5232        5234         14
        5232        5235         14
        5232        5248         30
        5232        6002         24
        5232        6015         32
        5232        7404         25
        5232        7424         15
        5232        8051         42
        5232        8057         30
        5232        8908         14
        5233          60         19
        5233        4040         41
        5233        4056         31
        5233        4077         26
        5233        4088         80
        5233        4092         14
        5233        4190         69
        5233        5050         49
        5233        5073         18
        5233        5172         20
        5233        5181         71
        5233        5187         41
        5233        5198         49
        5233        5224        100
        5233        5226         24
        5233        5229         24
        5233        5232         85
        5233        5250         44
        5233        8310         24
        5234          65         17
        5234          66         11
        5234        3621         19
        5234        3696         65
        5234        4056         32
        5234        5233         41
        5235          55         53
        5235        3613         33
        5235        3822         48
        5235        4081         19
        5235        4089         42
        5235        4148         29
        5235        5129         20
        5235        5136         29
        5236        3671         44
        5236        4088         77
        5236        5087         23
        5236        5128         77
        5236        5143         23
        5236        5195         47
        5236        5196         18
        5236        5198         69
        5236        5203         25
        5236        5207         77
        5236        6086         44
        5237          37         48
        5237        3605         22
        5237        3662         19
        5237        4022         22
        5237        4041         23
        5237        4078         29
        5237        4081         15
        5237        4085         32
        5237        5051         60
        5237        5090         33
        5237        5106         29
        5237        5108         19
        5237        5113         15
        5237        5125         19
        5237        5136         20
        5237        5142         19
        5237        5144         13
        5237        5145        122
        5237        5172         30
        5237        5182         22
        5237        5184         14
        5237        5195         33
